country,date,adm1_name,indicator,value,group,year,month,month_name,year_month,year_month_str
South Sudan,2025-08-16,Maban,percent_area_flooded,1.36610417,Upper Nile,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Yei,percent_area_flooded,0.059772595,Central Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Tonj North,percent_area_flooded,17.33131739,Warrap,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Twic,percent_area_flooded,9.670280413,Warrap,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Morobo,percent_area_flooded,0.12528379,Central Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Lainya,percent_area_flooded,0.063187972,Central Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Juba,percent_area_flooded,1.018455217,Central Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Yambio,percent_area_flooded,0.051698077,Western Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Tambura,percent_area_flooded,0.151361271,Western Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Nzara,percent_area_flooded,0.184250419,Western Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Nagero,percent_area_flooded,0.255475002,Western Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Tonj South,percent_area_flooded,0.81457022,Warrap,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Mvolo,percent_area_flooded,0.879907846,Western Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Mundri East,percent_area_flooded,0.240127883,Western Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Maridi,percent_area_flooded,0.184227707,Western Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Ibba,percent_area_flooded,0.089084728,Western Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Ezo,percent_area_flooded,0.091276416,Western Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Wau,percent_area_flooded,0.192588104,Western Bahr el Ghazal,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Raja,percent_area_flooded,0.517265836,Western Bahr el Ghazal,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Jur River,percent_area_flooded,0.369353726,Western Bahr el Ghazal,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Mundri West,percent_area_flooded,0.102090909,Western Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Maridi,percent_area_flooded,0.184227707,Western Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Terekeka,percent_area_flooded,2.11330838,Central Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Pariang,percent_area_flooded,15.02176114,Unity,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Raja,percent_area_flooded,0.517265836,Western Bahr el Ghazal,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Wau,percent_area_flooded,0.192588104,Western Bahr el Ghazal,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Ezo,percent_area_flooded,0.091276416,Western Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Ibba,percent_area_flooded,0.089084728,Western Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Mundri East,percent_area_flooded,0.240127883,Western Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Mundri West,percent_area_flooded,0.102090909,Western Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Mvolo,percent_area_flooded,0.879907846,Western Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Nagero,percent_area_flooded,0.255475002,Western Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Nzara,percent_area_flooded,0.184250419,Western Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Tambura,percent_area_flooded,0.151361271,Western Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Yambio,percent_area_flooded,0.051698077,Western Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Juba,percent_area_flooded,1.018455217,Central Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Lainya,percent_area_flooded,0.063187972,Central Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Morobo,percent_area_flooded,0.12528379,Central Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Panyijiar,percent_area_flooded,22.00674056,Unity,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Jur River,percent_area_flooded,0.369353726,Western Bahr el Ghazal,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Yei,percent_area_flooded,0.059772595,Central Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Twic,percent_area_flooded,9.670280413,Warrap,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Tonj North,percent_area_flooded,17.33131739,Warrap,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Baliet,percent_area_flooded,0.652606897,Upper Nile,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Fashoda,percent_area_flooded,2.978768883,Upper Nile,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Longochuk,percent_area_flooded,1.110543135,Upper Nile,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Luakpiny/Nasir,percent_area_flooded,9.216609742,Upper Nile,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Maban,percent_area_flooded,1.36610417,Upper Nile,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Maiwut,percent_area_flooded,9.195770401,Upper Nile,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Malakal,percent_area_flooded,10.30159533,Upper Nile,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Manyo,percent_area_flooded,6.05919154,Upper Nile,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Melut,percent_area_flooded,5.424622273,Upper Nile,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Panyikang,percent_area_flooded,6.469118374,Upper Nile,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Renk,percent_area_flooded,1.512441022,Upper Nile,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Ulang,percent_area_flooded,2.534830348,Upper Nile,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Gogrial East,percent_area_flooded,2.706668476,Warrap,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Gogrial West,percent_area_flooded,3.519282885,Warrap,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Tonj East,percent_area_flooded,4.810453625,Warrap,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Tonj South,percent_area_flooded,0.81457022,Warrap,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Budi,percent_area_flooded,0.012525545,Eastern Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Ikotos,percent_area_flooded,0.014982502,Eastern Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Kapoeta East,percent_area_flooded,0.627870642,Eastern Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Rumbek North,percent_area_flooded,0.487243698,Lakes,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Wulu,percent_area_flooded,0.344996959,Lakes,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Yirol East,percent_area_flooded,16.45150157,Lakes,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Yirol West,percent_area_flooded,4.485437679,Lakes,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Aweil Centre,percent_area_flooded,0.864778454,Northern Bahr el Ghazal,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Aweil East,percent_area_flooded,6.971136336,Northern Bahr el Ghazal,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Aweil North,percent_area_flooded,2.353921108,Northern Bahr el Ghazal,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Aweil South,percent_area_flooded,2.30181085,Northern Bahr el Ghazal,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Aweil West,percent_area_flooded,3.766067432,Northern Bahr el Ghazal,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Abiemnhom,percent_area_flooded,0.321860075,Unity,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Guit,percent_area_flooded,32.33319595,Unity,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Koch,percent_area_flooded,17.91605928,Unity,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Leer,percent_area_flooded,22.39303267,Unity,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Mayendit,percent_area_flooded,60.76937367,Unity,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Mayom,percent_area_flooded,17.76745752,Unity,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Rumbek East,percent_area_flooded,10.62341221,Lakes,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Rumbek Centre,percent_area_flooded,2.300390445,Lakes,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Cueibet,percent_area_flooded,0.675769366,Lakes,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Awerial,percent_area_flooded,12.17847447,Lakes,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Kapoeta North,percent_area_flooded,0.496037676,Eastern Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Kapoeta South,percent_area_flooded,0.250741255,Eastern Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Lafon,percent_area_flooded,1.314893779,Eastern Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Magwi,percent_area_flooded,0.333729143,Eastern Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Torit,percent_area_flooded,0.195962446,Eastern Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Akobo,percent_area_flooded,3.573672262,Jonglei,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Ayod,percent_area_flooded,17.53390957,Jonglei,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Rubkona,percent_area_flooded,43.66685159,Unity,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Bor South,percent_area_flooded,4.079197008,Jonglei,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Duk,percent_area_flooded,15.51738051,Jonglei,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Fangak,percent_area_flooded,32.49917258,Jonglei,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Nyirol,percent_area_flooded,0.908242658,Jonglei,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Pibor,percent_area_flooded,1.387100882,Jonglei,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Pochalla,percent_area_flooded,4.718796035,Jonglei,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Twic East,percent_area_flooded,13.3196104,Jonglei,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Uror,percent_area_flooded,1.701739907,Jonglei,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Canal/Pigi,percent_area_flooded,7.389719768,Jonglei,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Pariang,percent_area_flooded,15.02176114,Unity,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Terekeka,percent_area_flooded,2.11330838,Central Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Mayom,percent_area_flooded,17.76745752,Unity,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Raja,percent_area_flooded,0.517265836,Western Bahr el Ghazal,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Wau,percent_area_flooded,0.192588104,Western Bahr el Ghazal,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Ezo,percent_area_flooded,0.091276416,Western Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Ibba,percent_area_flooded,0.089084728,Western Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Maridi,percent_area_flooded,0.184227707,Western Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Mundri East,percent_area_flooded,0.240127883,Western Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Mundri West,percent_area_flooded,0.102090909,Western Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Mvolo,percent_area_flooded,0.879907846,Western Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Nagero,percent_area_flooded,0.255475002,Western Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Nzara,percent_area_flooded,0.184250419,Western Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Tambura,percent_area_flooded,0.151361271,Western Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Yambio,percent_area_flooded,0.051698077,Western Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Juba,percent_area_flooded,1.018455217,Central Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Lainya,percent_area_flooded,0.063187972,Central Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Morobo,percent_area_flooded,0.12528379,Central Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Jur River,percent_area_flooded,0.369353726,Western Bahr el Ghazal,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Twic,percent_area_flooded,9.670280413,Warrap,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Tonj South,percent_area_flooded,0.81457022,Warrap,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Tonj North,percent_area_flooded,17.33131739,Warrap,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Panyijiar,percent_area_flooded,22.00674056,Unity,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Baliet,percent_area_flooded,0.652606897,Upper Nile,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Fashoda,percent_area_flooded,2.978768883,Upper Nile,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Longochuk,percent_area_flooded,1.110543135,Upper Nile,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Luakpiny/Nasir,percent_area_flooded,9.216609742,Upper Nile,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Maban,percent_area_flooded,1.36610417,Upper Nile,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Maiwut,percent_area_flooded,9.195770401,Upper Nile,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Yei,percent_area_flooded,0.059772595,Central Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Malakal,percent_area_flooded,10.30159533,Upper Nile,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Melut,percent_area_flooded,5.424622273,Upper Nile,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Panyikang,percent_area_flooded,6.469118374,Upper Nile,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Renk,percent_area_flooded,1.512441022,Upper Nile,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Ulang,percent_area_flooded,2.534830348,Upper Nile,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Gogrial East,percent_area_flooded,2.706668476,Warrap,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Gogrial West,percent_area_flooded,3.519282885,Warrap,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Tonj East,percent_area_flooded,4.810453625,Warrap,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Manyo,percent_area_flooded,6.05919154,Upper Nile,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Budi,percent_area_flooded,0.012525545,Eastern Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Rubkona,percent_area_flooded,43.66685159,Unity,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Kapoeta East,percent_area_flooded,0.627870642,Eastern Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Rumbek Centre,percent_area_flooded,2.300390445,Lakes,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Rumbek East,percent_area_flooded,10.62341221,Lakes,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Rumbek North,percent_area_flooded,0.487243698,Lakes,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Wulu,percent_area_flooded,0.344996959,Lakes,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Yirol East,percent_area_flooded,16.45150157,Lakes,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Yirol West,percent_area_flooded,4.485437679,Lakes,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Aweil Centre,percent_area_flooded,0.864778454,Northern Bahr el Ghazal,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Cueibet,percent_area_flooded,0.675769366,Lakes,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Aweil East,percent_area_flooded,6.971136336,Northern Bahr el Ghazal,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Aweil South,percent_area_flooded,2.30181085,Northern Bahr el Ghazal,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Aweil West,percent_area_flooded,3.766067432,Northern Bahr el Ghazal,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Abiemnhom,percent_area_flooded,0.321860075,Unity,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Guit,percent_area_flooded,32.33319595,Unity,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Koch,percent_area_flooded,17.91605928,Unity,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Leer,percent_area_flooded,22.39303267,Unity,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Ikotos,percent_area_flooded,0.014982502,Eastern Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Aweil North,percent_area_flooded,2.353921108,Northern Bahr el Ghazal,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Awerial,percent_area_flooded,12.17847447,Lakes,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Mayendit,percent_area_flooded,60.76937367,Unity,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Twic East,percent_area_flooded,13.3196104,Jonglei,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Uror,percent_area_flooded,1.701739907,Jonglei,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Kapoeta North,percent_area_flooded,0.496037676,Eastern Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Kapoeta South,percent_area_flooded,0.250741255,Eastern Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Lafon,percent_area_flooded,1.314893779,Eastern Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Magwi,percent_area_flooded,0.333729143,Eastern Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Akobo,percent_area_flooded,3.573672262,Jonglei,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Ayod,percent_area_flooded,17.53390957,Jonglei,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Torit,percent_area_flooded,0.195962446,Eastern Equatoria,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Canal/Pigi,percent_area_flooded,7.389719768,Jonglei,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Duk,percent_area_flooded,15.51738051,Jonglei,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Fangak,percent_area_flooded,32.49917258,Jonglei,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Nyirol,percent_area_flooded,0.908242658,Jonglei,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Pibor,percent_area_flooded,1.387100882,Jonglei,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Pochalla,percent_area_flooded,4.718796035,Jonglei,2025,8,Aug,2025-08,2025-08
South Sudan,2025-08-16,Bor South,percent_area_flooded,4.079197008,Jonglei,2025,8,Aug,2025-08,2025-08
South Sudan,2025-09-01,Baliet,percent_area_flooded,1.065910609,Upper Nile,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Maiwut,percent_area_flooded,10.21066963,Upper Nile,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Maban,percent_area_flooded,1.413763738,Upper Nile,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Luakpiny/Nasir,percent_area_flooded,13.00299705,Upper Nile,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Longochuk,percent_area_flooded,2.46400431,Upper Nile,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Fashoda,percent_area_flooded,3.912611975,Upper Nile,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Rubkona,percent_area_flooded,41.84772047,Unity,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Guit,percent_area_flooded,31.86379639,Unity,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Panyijiar,percent_area_flooded,20.0227296,Unity,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Mayom,percent_area_flooded,16.62669015,Unity,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Mayendit,percent_area_flooded,61.01678635,Unity,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Leer,percent_area_flooded,20.14311492,Unity,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Koch,percent_area_flooded,19.08786435,Unity,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Mundri West,percent_area_flooded,0.101606684,Western Equatoria,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Abiemnhom,percent_area_flooded,0.270590328,Unity,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Pariang,percent_area_flooded,14.77704915,Unity,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Malakal,percent_area_flooded,10.6300106,Upper Nile,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Tonj East,percent_area_flooded,5.437028898,Warrap,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Melut,percent_area_flooded,7.004104882,Upper Nile,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Mundri East,percent_area_flooded,0.334011675,Western Equatoria,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Aweil West,percent_area_flooded,4.29695904,Northern Bahr el Ghazal,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Maridi,percent_area_flooded,0.158590425,Western Equatoria,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Ibba,percent_area_flooded,0.09722079,Western Equatoria,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Ezo,percent_area_flooded,0.079390204,Western Equatoria,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Wau,percent_area_flooded,0.594866136,Western Bahr el Ghazal,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Raja,percent_area_flooded,0.645224532,Western Bahr el Ghazal,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Manyo,percent_area_flooded,6.538908541,Upper Nile,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Jur River,percent_area_flooded,0.619020377,Western Bahr el Ghazal,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Tonj South,percent_area_flooded,0.78840089,Warrap,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Tonj North,percent_area_flooded,16.58332269,Warrap,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Gogrial West,percent_area_flooded,4.720226441,Warrap,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Gogrial East,percent_area_flooded,2.418494253,Warrap,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Ulang,percent_area_flooded,3.701734448,Upper Nile,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Renk,percent_area_flooded,1.792864695,Upper Nile,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Panyikang,percent_area_flooded,7.596190591,Upper Nile,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Twic,percent_area_flooded,11.27965034,Warrap,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Aweil South,percent_area_flooded,1.907569812,Northern Bahr el Ghazal,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Duk,percent_area_flooded,20.18278343,Jonglei,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Aweil East,percent_area_flooded,8.513840979,Northern Bahr el Ghazal,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Magwi,percent_area_flooded,0.339671477,Eastern Equatoria,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Lafon,percent_area_flooded,1.325917716,Eastern Equatoria,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Kapoeta South,percent_area_flooded,0.282187353,Eastern Equatoria,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Kapoeta North,percent_area_flooded,0.328678878,Eastern Equatoria,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Kapoeta East,percent_area_flooded,0.679091932,Eastern Equatoria,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Ikotos,percent_area_flooded,0.020512866,Eastern Equatoria,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Budi,percent_area_flooded,0.051493907,Eastern Equatoria,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Yei,percent_area_flooded,0.064347781,Central Equatoria,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Terekeka,percent_area_flooded,2.199548851,Central Equatoria,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Morobo,percent_area_flooded,0.074410979,Central Equatoria,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Lainya,percent_area_flooded,0.052420515,Central Equatoria,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Juba,percent_area_flooded,0.931832081,Central Equatoria,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Juba,percent_area_flooded,0.931832081,Central Equatoria,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Terekeka,percent_area_flooded,2.199548851,Central Equatoria,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Mvolo,percent_area_flooded,1.132373047,Western Equatoria,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Torit,percent_area_flooded,0.305599155,Eastern Equatoria,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Akobo,percent_area_flooded,2.696912348,Jonglei,2025,9,Sep,2025-09,2025-09
South Sudan,2025-09-01,Ayod,percent_area_flooded,21.86402086,Jonglei,2025,9,Sep,2025-09,2025-09
